"","Date","countInten"
"700",2022-03-27 11:39:00,469.28
"701",2022-03-27 11:40:00,463.481
"702",2022-03-27 11:41:00,461.408
"703",2022-03-27 11:42:00,466.579
"704",2022-03-27 11:43:00,473.297
"705",2022-03-27 11:44:00,474.34
"706",2022-03-27 11:45:00,468.61
"707",2022-03-27 11:46:00,471.408
"708",2022-03-27 11:47:00,464.195
"709",2022-03-27 11:48:00,466.489
"710",2022-03-27 11:49:00,467.363
"711",2022-03-27 11:50:00,468.92
"712",2022-03-27 11:51:00,467.477
"713",2022-03-27 11:52:00,461.609
"714",2022-03-27 11:53:00,475.208
"715",2022-03-27 11:54:00,465.761
"716",2022-03-27 11:55:00,463.728
"717",2022-03-27 11:56:00,467.387
"718",2022-03-27 11:57:00,469.601
"719",2022-03-27 11:58:00,472.157
"720",2022-03-27 11:59:00,462.035
"721",2022-03-27 12:00:00,472.706
"722",2022-03-27 12:01:00,472.991
"723",2022-03-27 12:02:00,469.025
"724",2022-03-27 12:03:00,473.167
"725",2022-03-27 12:04:00,464.672
"726",2022-03-27 12:05:00,468.496
"727",2022-03-27 12:06:00,467.551
"728",2022-03-27 12:07:00,466.717
"729",2022-03-27 12:08:00,461.735
"730",2022-03-27 12:09:00,471.608
"731",2022-03-27 12:10:00,471.404
"732",2022-03-27 12:11:00,468.204
"733",2022-03-27 12:12:00,463.744
"734",2022-03-27 12:13:00,464.135
"735",2022-03-27 12:14:00,470.226
"736",2022-03-27 12:15:00,469.377
"737",2022-03-27 12:16:00,465.594
"738",2022-03-27 12:17:00,465.807
"739",2022-03-27 12:18:00,462.587
"740",2022-03-27 12:19:00,460.94
"741",2022-03-27 12:20:00,460.94
"742",2022-03-27 12:21:00,464.369
"743",2022-03-27 12:22:00,467.601
"744",2022-03-27 12:23:00,464.41
"745",2022-03-27 12:24:00,468.108
"746",2022-03-27 12:25:00,468.639
"747",2022-03-27 12:26:00,460.718
"748",2022-03-27 12:27:00,472.271
"749",2022-03-27 12:28:00,466.649
"750",2022-03-27 12:29:00,464.797
"751",2022-03-27 12:30:00,467.599
"752",2022-03-27 12:31:00,469.918
"753",2022-03-27 12:32:00,457.358
"754",2022-03-27 12:33:00,461.842
"755",2022-03-27 12:34:00,467.327
"756",2022-03-27 12:35:00,471.058
"757",2022-03-27 12:36:00,468.984
"758",2022-03-27 12:37:00,462.943
"759",2022-03-27 12:38:00,469.573
"760",2022-03-27 12:39:00,469.552
"761",2022-03-27 12:40:00,467.024
"762",2022-03-27 12:41:00,469.017
"763",2022-03-27 12:42:00,463.35
"764",2022-03-27 12:43:00,470.543
"765",2022-03-27 12:44:00,461.377
"766",2022-03-27 12:45:00,465.824
"767",2022-03-27 12:46:00,464.733
"768",2022-03-27 12:47:00,472.666
"769",2022-03-27 12:48:00,467.955
"770",2022-03-27 12:49:00,470.598
"771",2022-03-27 12:50:00,463.472
"772",2022-03-27 12:51:00,463.215
"773",2022-03-27 12:52:00,469.534
"774",2022-03-27 12:53:00,474.686
"775",2022-03-27 12:54:00,461.133
"776",2022-03-27 12:55:00,469.696
"777",2022-03-27 12:56:00,467.377
"778",2022-03-27 12:57:00,464.725
"779",2022-03-27 12:58:00,466.693
"780",2022-03-27 12:59:00,472.144
"781",2022-03-27 13:00:00,470.028
"782",2022-03-27 13:01:00,467.75
"783",2022-03-27 13:02:00,468.016
"784",2022-03-27 13:03:00,465.731
"785",2022-03-27 13:04:00,467.387
"786",2022-03-27 13:05:00,470.782
"787",2022-03-27 13:06:00,467.184
"788",2022-03-27 13:07:00,475.601
"789",2022-03-27 13:08:00,469.135
"790",2022-03-27 13:09:00,461.105
"791",2022-03-27 13:10:00,462.262
"792",2022-03-27 13:11:00,462.722
"793",2022-03-27 13:12:00,463.769
"794",2022-03-27 13:13:00,461.471
"795",2022-03-27 13:14:00,458.056
"796",2022-03-27 13:15:00,465.212
"797",2022-03-27 13:16:00,467.443
"798",2022-03-27 13:17:00,466.777
"799",2022-03-27 13:18:00,473.358
"800",2022-03-27 13:19:00,467.008
"801",2022-03-27 13:20:00,470.248
"802",2022-03-27 13:21:00,460.283
"803",2022-03-27 13:22:00,463.596
"804",2022-03-27 13:23:00,470.675
"805",2022-03-27 13:24:00,463.756
"806",2022-03-27 13:25:00,465.929
"807",2022-03-27 13:26:00,464.622
"808",2022-03-27 13:27:00,471.541
"809",2022-03-27 13:28:00,469.664
"810",2022-03-27 13:29:00,468.465
"811",2022-03-27 13:30:00,465.166
"812",2022-03-27 13:31:00,458.941
"813",2022-03-27 13:32:00,462.965
"814",2022-03-27 13:33:00,463.636
"815",2022-03-27 13:34:00,463.532
"816",2022-03-27 13:35:00,468.821
"817",2022-03-27 13:36:00,466.804
"818",2022-03-27 13:37:00,466.762
"819",2022-03-27 13:38:00,467.222
"820",2022-03-27 13:39:00,471.618
"821",2022-03-27 13:40:00,467.065
"822",2022-03-27 13:41:00,462.851
"823",2022-03-27 13:42:00,469.03
"824",2022-03-27 13:43:00,473.907
"825",2022-03-27 13:44:00,475.269
"826",2022-03-27 13:45:00,466.012
"827",2022-03-27 13:46:00,465.288
"828",2022-03-27 13:47:00,464.033
"829",2022-03-27 13:48:00,477.051
"830",2022-03-27 13:49:00,464.231
"831",2022-03-27 13:50:00,469.638
"832",2022-03-27 13:51:00,461.527
"833",2022-03-27 13:52:00,469.773
"834",2022-03-27 13:53:00,465.415
"835",2022-03-27 13:54:00,465.972
"836",2022-03-27 13:55:00,460.849
"837",2022-03-27 13:56:00,465.781
"838",2022-03-27 13:57:00,463.746
"839",2022-03-27 13:58:00,470.348
"840",2022-03-27 13:59:00,460.836
"841",2022-03-27 14:00:00,470.721
"842",2022-03-27 14:01:00,467.062
"843",2022-03-27 14:02:00,461.733
"844",2022-03-27 14:03:00,465.055
"845",2022-03-27 14:04:00,463.652
"846",2022-03-27 14:05:00,471.106
"847",2022-03-27 14:06:00,463.256
"848",2022-03-27 14:07:00,463.317
"849",2022-03-27 14:08:00,471.819
"850",2022-03-27 14:09:00,463.817
"851",2022-03-27 14:10:00,466.347
"852",2022-03-27 14:11:00,456.93
"853",2022-03-27 14:12:00,466.301
"854",2022-03-27 14:13:00,461.608
"855",2022-03-27 14:14:00,470.557
"856",2022-03-27 14:15:00,462.719
"857",2022-03-27 14:16:00,468.882
"858",2022-03-27 14:17:00,468.942
"859",2022-03-27 14:18:00,475.262
"860",2022-03-27 14:19:00,462.447
"861",2022-03-27 14:20:00,466.205
"862",2022-03-27 14:21:00,467.519
"863",2022-03-27 14:22:00,461.527
"864",2022-03-27 14:23:00,465.452
"865",2022-03-27 14:24:00,460.286
"866",2022-03-27 14:25:00,466.652
"867",2022-03-27 14:26:00,469.168
"868",2022-03-27 14:27:00,473.974
"869",2022-03-27 14:28:00,470.179
"870",2022-03-27 14:29:00,463.098
"871",2022-03-27 14:30:00,463.708
"872",2022-03-27 14:31:00,463.123
"873",2022-03-27 14:32:00,467.428
"874",2022-03-27 14:33:00,469.562
"875",2022-03-27 14:34:00,479.79
"876",2022-03-27 14:35:00,466.166
"877",2022-03-27 14:36:00,473.303
"878",2022-03-27 14:37:00,475.479
"879",2022-03-27 14:38:00,465.881
"880",2022-03-27 14:39:00,468.416
"881",2022-03-27 14:40:00,468.956
"882",2022-03-27 14:41:00,466.149
"883",2022-03-27 14:42:00,471.709
"884",2022-03-27 14:43:00,470.183
"885",2022-03-27 14:44:00,471.62
"886",2022-03-27 14:45:00,470.134
"887",2022-03-27 14:46:00,464.945
"888",2022-03-27 14:47:00,467.076
"889",2022-03-27 14:48:00,467.836
"890",2022-03-27 14:49:00,464.296
"891",2022-03-27 14:50:00,471.803
"892",2022-03-27 14:51:00,468.983
"893",2022-03-27 14:52:00,466.942
"894",2022-03-27 14:53:00,467.654
"895",2022-03-27 14:54:00,463.128
"896",2022-03-27 14:55:00,468.503
"897",2022-03-27 14:56:00,468.558
"898",2022-03-27 14:57:00,470.029
"899",2022-03-27 14:58:00,467.135
"900",2022-03-27 14:59:00,462.986
"901",2022-03-27 15:00:00,470.07
"902",2022-03-27 15:01:00,469.737
"903",2022-03-27 15:02:00,467.582
"904",2022-03-27 15:03:00,469.391
"905",2022-03-27 15:04:00,466.909
"906",2022-03-27 15:05:00,472.672
"907",2022-03-27 15:06:00,470.441
"908",2022-03-27 15:07:00,471.059
"909",2022-03-27 15:08:00,466.34
"910",2022-03-27 15:09:00,469.845
"911",2022-03-27 15:10:00,468.828
"912",2022-03-27 15:11:00,469.785
"913",2022-03-27 15:12:00,464.163
"914",2022-03-27 15:13:00,474.591
"915",2022-03-27 15:14:00,461.491
"916",2022-03-27 15:15:00,468.109
"917",2022-03-27 15:16:00,465.811
"918",2022-03-27 15:17:00,465.201
"919",2022-03-27 15:18:00,469.831
"920",2022-03-27 15:19:00,462.65
"921",2022-03-27 15:20:00,471.011
"922",2022-03-27 15:21:00,463.596
"923",2022-03-27 15:22:00,468.996
"924",2022-03-27 15:23:00,460.682
"925",2022-03-27 15:24:00,468.378
"926",2022-03-27 15:25:00,468.914
"927",2022-03-27 15:26:00,473.14
"928",2022-03-27 15:27:00,472.028
"929",2022-03-27 15:28:00,464.916
"930",2022-03-27 15:29:00,460.266
"931",2022-03-27 15:30:00,466.816
"932",2022-03-27 15:31:00,463.072
"933",2022-03-27 15:32:00,468.944
"934",2022-03-27 15:33:00,464.783
"935",2022-03-27 15:34:00,466.158
"936",2022-03-27 15:35:00,467.527
"937",2022-03-27 15:36:00,474.781
"938",2022-03-27 15:37:00,477.988
"939",2022-03-27 15:38:00,477.48
"940",2022-03-27 15:39:00,470.399
"941",2022-03-27 15:40:00,470.989
"942",2022-03-27 15:41:00,471.538
"943",2022-03-27 15:42:00,463.024
"944",2022-03-27 15:43:00,468.241
"945",2022-03-27 15:44:00,469.524
"946",2022-03-27 15:45:00,469.381
"947",2022-03-27 15:46:00,476.253
"948",2022-03-27 15:47:00,467.481
"949",2022-03-27 15:48:00,463.887
"950",2022-03-27 15:49:00,469.849
"951",2022-03-27 15:50:00,470.419
"952",2022-03-27 15:51:00,462.973
"953",2022-03-27 15:52:00,464.245
"954",2022-03-27 15:53:00,462.604
"955",2022-03-27 15:54:00,472.95
"956",2022-03-27 15:55:00,458.957
"957",2022-03-27 15:56:00,467.34
"958",2022-03-27 15:57:00,464.927
"959",2022-03-27 15:58:00,461.623
"960",2022-03-27 15:59:00,468.332
"961",2022-03-27 16:00:00,470.23
"962",2022-03-27 16:01:00,464.245
"963",2022-03-27 16:02:00,468.614
"964",2022-03-27 16:03:00,462.894
"965",2022-03-27 16:04:00,470.738
"966",2022-03-27 16:05:00,466.639
"967",2022-03-27 16:06:00,461.251
"968",2022-03-27 16:07:00,467.357
"969",2022-03-27 16:08:00,464.593
"970",2022-03-27 16:09:00,459.323
"971",2022-03-27 16:10:00,462.139
"972",2022-03-27 16:11:00,468.901
"973",2022-03-27 16:12:00,468.134
"974",2022-03-27 16:13:00,470.4
"975",2022-03-27 16:14:00,465.763
"976",2022-03-27 16:15:00,472.007
"977",2022-03-27 16:16:00,470.093
"978",2022-03-27 16:17:00,465.374
"979",2022-03-27 16:18:00,462.986
"980",2022-03-27 16:19:00,467.237
"981",2022-03-27 16:20:00,460.615
"982",2022-03-27 16:21:00,464.639
"983",2022-03-27 16:22:00,463.342
"984",2022-03-27 16:23:00,474.408
"985",2022-03-27 16:24:00,468.185
"986",2022-03-27 16:25:00,470.433
"987",2022-03-27 16:26:00,465.67
"988",2022-03-27 16:27:00,467.965
"989",2022-03-27 16:28:00,465.089
"990",2022-03-27 16:29:00,470.061
"991",2022-03-27 16:30:00,464.344
"992",2022-03-27 16:31:00,455.657
"993",2022-03-27 16:32:00,472.137
"994",2022-03-27 16:33:00,466.432
"995",2022-03-27 16:34:00,469.871
"996",2022-03-27 16:35:00,467.585
"997",2022-03-27 16:36:00,470.636
"998",2022-03-27 16:37:00,464.865
"999",2022-03-27 16:38:00,473.282
"1000",2022-03-27 16:39:00,459.681
"1001",2022-03-27 16:40:00,475.472
"1002",2022-03-27 16:41:00,465.495
"1003",2022-03-27 16:42:00,469.447
"1004",2022-03-27 16:43:00,465.842
"1005",2022-03-27 16:44:00,473.486
"1006",2022-03-27 16:45:00,468.654
"1007",2022-03-27 16:46:00,464.44
"1008",2022-03-27 16:47:00,469.419
"1009",2022-03-27 16:48:00,466.317
"1010",2022-03-27 16:49:00,472.659
"1011",2022-03-27 16:50:00,470.573
"1012",2022-03-27 16:51:00,469.407
"1013",2022-03-27 16:52:00,474.381
"1014",2022-03-27 16:53:00,467.448
"1015",2022-03-27 16:54:00,473.29
"1016",2022-03-27 16:55:00,469.886
"1017",2022-03-27 16:56:00,464.019
"1018",2022-03-27 16:57:00,468.662
"1019",2022-03-27 16:58:00,468.758
"1020",2022-03-27 16:59:00,462.788
"1021",2022-03-27 17:00:00,475.269
"1022",2022-03-27 17:01:00,468.964
"1023",2022-03-27 17:02:00,467.919
"1024",2022-03-27 17:03:00,469.619
"1025",2022-03-27 17:04:00,476.992
"1026",2022-03-27 17:05:00,473.58
"1027",2022-03-27 17:06:00,469.524
"1028",2022-03-27 17:07:00,470.73
"1029",2022-03-27 17:08:00,470.465
"1030",2022-03-27 17:09:00,473.662
"1031",2022-03-27 17:10:00,459.779
"1032",2022-03-27 17:11:00,474.428
"1033",2022-03-27 17:12:00,480.782
"1034",2022-03-27 17:13:00,469.789
"1035",2022-03-27 17:14:00,478.105
"1036",2022-03-27 17:15:00,465.975
"1037",2022-03-27 17:16:00,463.357
"1038",2022-03-27 17:17:00,471.557
"1039",2022-03-27 17:18:00,470.282
"1040",2022-03-27 17:19:00,465.489
"1041",2022-03-27 17:20:00,466.712
"1042",2022-03-27 17:21:00,472.412
"1043",2022-03-27 17:22:00,461.13
"1044",2022-03-27 17:23:00,477.977
"1045",2022-03-27 17:24:00,470.02
"1046",2022-03-27 17:25:00,472.656
"1047",2022-03-27 17:26:00,466.76
"1048",2022-03-27 17:27:00,480.135
"1049",2022-03-27 17:28:00,469.138
"1050",2022-03-27 17:29:00,465.496
"1051",2022-03-27 17:30:00,476.158
"1052",2022-03-27 17:31:00,470.336
"1053",2022-03-27 17:32:00,468.784
"1054",2022-03-27 17:33:00,471.999
"1055",2022-03-27 17:34:00,465.731
"1056",2022-03-27 17:35:00,469.902
"1057",2022-03-27 17:36:00,472.277
"1058",2022-03-27 17:37:00,468.029
"1059",2022-03-27 17:38:00,475.608
"1060",2022-03-27 17:39:00,471.801
"1061",2022-03-27 17:40:00,475.364
"1062",2022-03-27 17:41:00,469.073
"1063",2022-03-27 17:42:00,468.958
"1064",2022-03-27 17:43:00,480.113
"1065",2022-03-27 17:44:00,465.864
"1066",2022-03-27 17:45:00,463.35
"1067",2022-03-27 17:46:00,475.846
"1068",2022-03-27 17:47:00,468.714
"1069",2022-03-27 17:48:00,472.691
"1070",2022-03-27 17:49:00,468.512
"1071",2022-03-27 17:50:00,473.967
"1072",2022-03-27 17:51:00,475.832
"1073",2022-03-27 17:52:00,472.921
"1074",2022-03-27 17:53:00,466.465
"1075",2022-03-27 17:54:00,471.278
"1076",2022-03-27 17:55:00,466.504
"1077",2022-03-27 17:56:00,464.523
"1078",2022-03-27 17:57:00,466.01
"1079",2022-03-27 17:58:00,470.979
"1080",2022-03-27 17:59:00,475.629
"1081",2022-03-27 18:00:00,468.346
"1082",2022-03-27 18:01:00,467.276
"1083",2022-03-27 18:02:00,478.133
"1084",2022-03-27 18:03:00,472.275
"1085",2022-03-27 18:04:00,470.706
"1086",2022-03-27 18:05:00,470.669
"1087",2022-03-27 18:06:00,474.332
"1088",2022-03-27 18:07:00,463.981
"1089",2022-03-27 18:08:00,469.993
"1090",2022-03-27 18:09:00,473.456
"1091",2022-03-27 18:10:00,466.347
"1092",2022-03-27 18:11:00,467.067
"1093",2022-03-27 18:12:00,466.856
"1094",2022-03-27 18:13:00,478.592
"1095",2022-03-27 18:14:00,479.96
"1096",2022-03-27 18:15:00,467.112
"1097",2022-03-27 18:16:00,465.544
"1098",2022-03-27 18:17:00,472.088
"1099",2022-03-27 18:18:00,471.708
"1100",2022-03-27 18:19:00,473.624
"1101",2022-03-27 18:20:00,474.297
"1102",2022-03-27 18:21:00,473.168
"1103",2022-03-27 18:22:00,476.132
"1104",2022-03-27 18:23:00,470.993
"1105",2022-03-27 18:24:00,470.844
"1106",2022-03-27 18:25:00,464.634
"1107",2022-03-27 18:26:00,468.244
"1108",2022-03-27 18:27:00,473.522
"1109",2022-03-27 18:28:00,470.058
"1110",2022-03-27 18:29:00,467.345
"1111",2022-03-27 18:30:00,475.466
"1112",2022-03-27 18:31:00,469.02
"1113",2022-03-27 18:32:00,471.905
"1114",2022-03-27 18:33:00,467.892
"1115",2022-03-27 18:34:00,467.106
"1116",2022-03-27 18:35:00,472.783
"1117",2022-03-27 18:36:00,473.626
"1118",2022-03-27 18:37:00,466.928
"1119",2022-03-27 18:38:00,464.97
"1120",2022-03-27 18:39:00,477.947
"1121",2022-03-27 18:40:00,465.483
"1122",2022-03-27 18:41:00,469.129
"1123",2022-03-27 18:42:00,470.545
"1124",2022-03-27 18:43:00,474.752
"1125",2022-03-27 18:44:00,473.237
"1126",2022-03-27 18:45:00,477.865
"1127",2022-03-27 18:46:00,473.245
"1128",2022-03-27 18:47:00,474.555
"1129",2022-03-27 18:48:00,473.094
"1130",2022-03-27 18:49:00,479.537
"1131",2022-03-27 18:50:00,469.527
"1132",2022-03-27 18:51:00,472.672
"1133",2022-03-27 18:52:00,456.446
"1134",2022-03-27 18:53:00,468.8
"1135",2022-03-27 18:54:00,469.034
"1136",2022-03-27 18:55:00,471.289
"1137",2022-03-27 18:56:00,461.911
"1138",2022-03-27 18:57:00,469.039
"1139",2022-03-27 18:58:00,472.829
"1140",2022-03-27 18:59:00,467.377
"1141",2022-03-27 19:00:00,467.733
"1142",2022-03-27 19:01:00,470.353
"1143",2022-03-27 19:02:00,474.344
"1144",2022-03-27 19:03:00,469.132
"1145",2022-03-27 19:04:00,470.834
"1146",2022-03-27 19:05:00,469.368
"1147",2022-03-27 19:06:00,472.835
"1148",2022-03-27 19:07:00,467.254
"1149",2022-03-27 19:08:00,471.887
"1150",2022-03-27 19:09:00,471.605
"1151",2022-03-27 19:10:00,472.826
"1152",2022-03-27 19:11:00,468.38
"1153",2022-03-27 19:12:00,469.355
"1154",2022-03-27 19:13:00,473.532
"1155",2022-03-27 19:14:00,471.632
"1156",2022-03-27 19:15:00,477.949
"1157",2022-03-27 19:16:00,468.87
"1158",2022-03-27 19:17:00,464.142
"1159",2022-03-27 19:18:00,467.264
"1160",2022-03-27 19:19:00,475.35
"1161",2022-03-27 19:20:00,471.82
"1162",2022-03-27 19:21:00,468.032
"1163",2022-03-27 19:22:00,460.88
"1164",2022-03-27 19:23:00,466.694
"1165",2022-03-27 19:24:00,472.497
"1166",2022-03-27 19:25:00,475.58
"1167",2022-03-27 19:26:00,462.356
"1168",2022-03-27 19:27:00,467.031
"1169",2022-03-27 19:28:00,468.776
"1170",2022-03-27 19:29:00,473.262
"1171",2022-03-27 19:30:00,479.948
"1172",2022-03-27 19:31:00,471.468
"1173",2022-03-27 19:32:00,463.356
"1174",2022-03-27 19:33:00,461.811
"1175",2022-03-27 19:34:00,469.84
"1176",2022-03-27 19:35:00,469.987
"1177",2022-03-27 19:36:00,467.128
"1178",2022-03-27 19:37:00,465.767
"1179",2022-03-27 19:38:00,474.764
"1180",2022-03-27 19:39:00,460.524
"1181",2022-03-27 19:40:00,468.685
"1182",2022-03-27 19:41:00,461.039
"1183",2022-03-27 19:42:00,469.463
"1184",2022-03-27 19:43:00,465.908
"1185",2022-03-27 19:44:00,469.193
"1186",2022-03-27 19:45:00,474.049
"1187",2022-03-27 19:46:00,473.341
"1188",2022-03-27 19:47:00,474.173
"1189",2022-03-27 19:48:00,462.501
"1190",2022-03-27 19:49:00,466.372
"1191",2022-03-27 19:50:00,469.779
"1192",2022-03-27 19:51:00,467.707
"1193",2022-03-27 19:52:00,465.318
"1194",2022-03-27 19:53:00,469.186
"1195",2022-03-27 19:54:00,460.124
"1196",2022-03-27 19:55:00,463.369
"1197",2022-03-27 19:56:00,466.604
"1198",2022-03-27 19:57:00,475.002
"1199",2022-03-27 19:58:00,468.995
"1200",2022-03-27 19:59:00,462.07
"1201",2022-03-27 20:00:00,470.3
"1202",2022-03-27 20:01:00,470.844
"1203",2022-03-27 20:02:00,467.011
"1204",2022-03-27 20:03:00,465.014
"1205",2022-03-27 20:04:00,465.137
"1206",2022-03-27 20:05:00,467.635
"1207",2022-03-27 20:06:00,472.212
"1208",2022-03-27 20:07:00,464.259
"1209",2022-03-27 20:08:00,475.356
"1210",2022-03-27 20:09:00,467.2
"1211",2022-03-27 20:10:00,475.621
"1212",2022-03-27 20:11:00,461.601
"1213",2022-03-27 20:12:00,468.594
"1214",2022-03-27 20:13:00,466.4
"1215",2022-03-27 20:14:00,464.4
"1216",2022-03-27 20:15:00,471.871
"1217",2022-03-27 20:16:00,466.756
"1218",2022-03-27 20:17:00,466.811
"1219",2022-03-27 20:18:00,470.929
"1220",2022-03-27 20:19:00,460.786
"1221",2022-03-27 20:20:00,468.095
"1222",2022-03-27 20:21:00,466.653
"1223",2022-03-27 20:22:00,470.457
"1224",2022-03-27 20:23:00,462.416
"1225",2022-03-27 20:24:00,465.134
"1226",2022-03-27 20:25:00,465.887
"1227",2022-03-27 20:26:00,468.524
"1228",2022-03-27 20:27:00,467.454
"1229",2022-03-27 20:28:00,465.705
"1230",2022-03-27 20:29:00,461.111
"1231",2022-03-27 20:30:00,468.616
"1232",2022-03-27 20:31:00,472.803
"1233",2022-03-27 20:32:00,466.896
"1234",2022-03-27 20:33:00,468.532
"1235",2022-03-27 20:34:00,468.677
"1236",2022-03-27 20:35:00,463.897
"1237",2022-03-27 20:36:00,458.715
"1238",2022-03-27 20:37:00,460.467
"1239",2022-03-27 20:38:00,459.651
"1240",2022-03-27 20:39:00,460.619
"1241",2022-03-27 20:40:00,469.781
"1242",2022-03-27 20:41:00,466.87
"1243",2022-03-27 20:42:00,466.536
"1244",2022-03-27 20:43:00,462.462
"1245",2022-03-27 20:44:00,461.777
"1246",2022-03-27 20:45:00,468.564
"1247",2022-03-27 20:46:00,464.713
"1248",2022-03-27 20:47:00,464.678
"1249",2022-03-27 20:48:00,462.923
"1250",2022-03-27 20:49:00,468.332
"1251",2022-03-27 20:50:00,468.627
"1252",2022-03-27 20:51:00,464.269
"1253",2022-03-27 20:52:00,467.623
"1254",2022-03-27 20:53:00,462.733
"1255",2022-03-27 20:54:00,463.236
"1256",2022-03-27 20:55:00,469.187
"1257",2022-03-27 20:56:00,465.356
"1258",2022-03-27 20:57:00,463.124
"1259",2022-03-27 20:58:00,458.744
"1260",2022-03-27 20:59:00,466.928
"1261",2022-03-27 21:00:00,469.509
"1262",2022-03-27 21:01:00,466.989
"1263",2022-03-27 21:02:00,463.648
"1264",2022-03-27 21:03:00,473.969
"1265",2022-03-27 21:04:00,458.331
"1266",2022-03-27 21:05:00,463.642
"1267",2022-03-27 21:06:00,460.637
"1268",2022-03-27 21:07:00,462.95
"1269",2022-03-27 21:08:00,469.7
"1270",2022-03-27 21:09:00,463.693
"1271",2022-03-27 21:10:00,464.423
"1272",2022-03-27 21:11:00,461.41
"1273",2022-03-27 21:12:00,468.907
"1274",2022-03-27 21:13:00,469.537
"1275",2022-03-27 21:14:00,469.28
"1276",2022-03-27 21:15:00,463.372
"1277",2022-03-27 21:16:00,464.198
"1278",2022-03-27 21:17:00,467.315
"1279",2022-03-27 21:18:00,466.417
"1280",2022-03-27 21:19:00,461.881
"1281",2022-03-27 21:20:00,472.163
"1282",2022-03-27 21:21:00,465.959
"1283",2022-03-27 21:22:00,460.928
"1284",2022-03-27 21:23:00,473.906
"1285",2022-03-27 21:24:00,465.869
"1286",2022-03-27 21:25:00,464.989
"1287",2022-03-27 21:26:00,468.75
"1288",2022-03-27 21:27:00,467.016
"1289",2022-03-27 21:28:00,472.52
"1290",2022-03-27 21:29:00,466.009
"1291",2022-03-27 21:30:00,462.361
"1292",2022-03-27 21:31:00,468.461
"1293",2022-03-27 21:32:00,464.351
"1294",2022-03-27 21:33:00,459.959
"1295",2022-03-27 21:34:00,468.217
"1296",2022-03-27 21:35:00,470.358
"1297",2022-03-27 21:36:00,471.924
"1298",2022-03-27 21:37:00,464.168
"1299",2022-03-27 21:38:00,467.883
"1300",2022-03-27 21:39:00,465.554
"1301",2022-03-27 21:40:00,464.642
"1302",2022-03-27 21:41:00,468.163
"1303",2022-03-27 21:42:00,467.18
"1304",2022-03-27 21:43:00,472.415
"1305",2022-03-27 21:44:00,460.721
"1306",2022-03-27 21:45:00,468.185
"1307",2022-03-27 21:46:00,470.346
"1308",2022-03-27 21:47:00,470.578
"1309",2022-03-27 21:48:00,463.5
"1310",2022-03-27 21:49:00,465.309
"1311",2022-03-27 21:50:00,458.713
"1312",2022-03-27 21:51:00,463.668
"1313",2022-03-27 21:52:00,465.401
"1314",2022-03-27 21:53:00,461.574
"1315",2022-03-27 21:54:00,455.093
"1316",2022-03-27 21:55:00,460.718
"1317",2022-03-27 21:56:00,461.515
"1318",2022-03-27 21:57:00,465.197
"1319",2022-03-27 21:58:00,463.75
"1320",2022-03-27 21:59:00,463.362
"1321",2022-03-27 22:00:00,466.043
"1322",2022-03-27 22:01:00,460.516
"1323",2022-03-27 22:02:00,462.313
"1324",2022-03-27 22:03:00,461.59
"1325",2022-03-27 22:04:00,468.566
"1326",2022-03-27 22:05:00,466.771
"1327",2022-03-27 22:06:00,470.934
"1328",2022-03-27 22:07:00,457.437
"1329",2022-03-27 22:08:00,468.695
"1330",2022-03-27 22:09:00,464.055
"1331",2022-03-27 22:10:00,460.387
"1332",2022-03-27 22:11:00,465.176
"1333",2022-03-27 22:12:00,464.001
"1334",2022-03-27 22:13:00,469.743
"1335",2022-03-27 22:14:00,468.591
"1336",2022-03-27 22:15:00,468.841
"1337",2022-03-27 22:16:00,471.815
"1338",2022-03-27 22:17:00,465.897
"1339",2022-03-27 22:18:00,461.701
"1340",2022-03-27 22:19:00,465.842
"1341",2022-03-27 22:20:00,460.04
"1342",2022-03-27 22:21:00,467.681
"1343",2022-03-27 22:22:00,454.375
"1344",2022-03-27 22:23:00,467.111
"1345",2022-03-27 22:24:00,460.972
"1346",2022-03-27 22:25:00,460.375
"1347",2022-03-27 22:26:00,467.386
"1348",2022-03-27 22:27:00,466.387
"1349",2022-03-27 22:28:00,462.01
"1350",2022-03-27 22:29:00,461.166
"1351",2022-03-27 22:30:00,475.432
"1352",2022-03-27 22:31:00,458.143
"1353",2022-03-27 22:32:00,469.587
"1354",2022-03-27 22:33:00,462.254
"1355",2022-03-27 22:34:00,467.817
"1356",2022-03-27 22:35:00,469.255
"1357",2022-03-27 22:36:00,466.554
"1358",2022-03-27 22:37:00,463.561
"1359",2022-03-27 22:38:00,461.644
"1360",2022-03-27 22:39:00,461.908
"1361",2022-03-27 22:40:00,462.538
"1362",2022-03-27 22:41:00,465.015
"1363",2022-03-27 22:42:00,464.703
"1364",2022-03-27 22:43:00,461.847
"1365",2022-03-27 22:44:00,462.854
"1366",2022-03-27 22:45:00,458.921
"1367",2022-03-27 22:46:00,465.201
"1368",2022-03-27 22:47:00,461.347
"1369",2022-03-27 22:48:00,474.645
"1370",2022-03-27 22:49:00,465.19
"1371",2022-03-27 22:50:00,465.138
"1372",2022-03-27 22:51:00,466.733
"1373",2022-03-27 22:52:00,474.53
"1374",2022-03-27 22:53:00,459.743
"1375",2022-03-27 22:54:00,460.492
"1376",2022-03-27 22:55:00,465.648
"1377",2022-03-27 22:56:00,466.279
"1378",2022-03-27 22:57:00,466.495
"1379",2022-03-27 22:58:00,462.018
